# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 30 16:44:53 2018
#
# CONSTRAINT:  where (koi_disposition like '%c%'
# CONSTRAINT:  )
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_ror_err1:   Planet-Star Radius Ratio Upper Unc.
# COLUMN koi_ror_err2:   Planet-Star Radius Ratio Lower Unc.
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [AU]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_steff,koi_steff_err1,koi_steff_err2,ra,dec,koi_kepmag
4373,4048898,K07678.01,CANDIDATE,CANDIDATE,13.091487800,1.2840000e-04,-1.2840000e-04,143.7519800,7.310000e-03,-7.310000e-03,2.03700,0.25600,-0.25600,3.7500e+01,5.700e+00,-5.700e+00,0.005595,4.890000e-04,-5.050000e-04,0.79,1.200e-01,-1.400e-01,0.1104,,,892.0,,,48.900000,14.800000,-14.800000,5919.00,71.00,-79.00,289.248840,39.106541,11.993
4381,4587135,K04680.01,CANDIDATE,CANDIDATE,54.081223500,9.4130000e-04,-9.4130000e-04,145.2689000,1.010000e-02,-1.010000e-02,6.27900,0.37700,-0.37700,4.1110e+02,4.070e+01,-4.070e+01,0.018566,1.178000e-03,-1.041000e-03,1.54,3.700e-01,-1.200e-01,0.2640,,,431.0,,,65.900000,15.500000,-15.500000,5757.00,155.00,-173.00,297.599640,39.626339,15.487
4388,7133294,K04473.01,CONFIRMED,CANDIDATE,13.647121100,1.8430000e-04,-1.8430000e-04,132.2552000,1.190000e-02,-1.190000e-02,8.33100,0.34500,-0.34500,7.5000e+01,5.900e+00,-5.900e+00,0.008279,2.634000e-03,-4.410000e-04,1.25,3.600e-01,-4.400e-01,0.1075,,,913.0,,,10.010000,5.000000,-5.000000,5771.00,155.00,-155.00,296.059840,42.656040,13.897
4389,4381429,K04474.01,CONFIRMED,CANDIDATE,16.473474000,1.5790000e-04,-1.5790000e-04,142.6860400,7.560000e-03,-7.560000e-03,4.20100,0.30400,-0.30400,4.7050e+02,4.310e+01,-4.310e+01,0.019767,1.248000e-03,-9.920000e-04,1.63,2.200e-01,-2.000e-01,0.1126,,,612.0,,,30.550000,3.700000,-3.700000,5364.00,194.00,-162.00,295.563570,39.417599,15.889
4391,5511659,K04541.01,CANDIDATE,CANDIDATE,8.529122300,8.3430000e-05,-8.3430000e-05,135.7404300,7.440000e-03,-7.440000e-03,3.24100,0.27100,-0.27100,3.2540e+02,2.990e+01,-2.990e+01,0.017152,2.060000e-04,-1.712000e-03,2.08,3.200e-01,-3.200e-01,0.0800,,,911.0,,,16.440000,7.500000,-7.500000,5543.00,74.00,-74.00,283.251190,40.723110,15.377
4396,10220837,K04613.01,CANDIDATE,CANDIDATE,1.962282625,9.8450000e-06,-9.8450000e-06,131.5358500,4.040000e-03,-4.040000e-03,1.45000,0.12800,-0.12800,6.8300e+01,6.300e+00,-6.300e+00,0.007549,4.190000e-04,-4.690000e-04,0.81,2.200e-01,-1.200e-01,0.0298,,,1448.0,,,10.290000,1.200000,-1.200000,5726.00,170.00,-170.00,296.587550,47.207161,13.885
4398,7583650,K04614.01,CANDIDATE,CANDIDATE,6.454684500,1.0220000e-04,-1.0220000e-04,135.5436000,1.300000e-02,-1.300000e-02,3.07100,0.35200,-0.35200,6.9900e+01,7.700e+00,-7.700e+00,0.009295,7.190000e-04,-1.793000e-03,1.38,4.400e-01,-2.600e-01,0.0718,,,1244.0,,,6.370000,3.100000,-3.100000,6474.00,162.00,-194.00,281.730870,43.282341,13.784
4401,3867794,K04685.01,CANDIDATE,CANDIDATE,0.494247662,1.7440000e-06,-1.7440000e-06,131.8444100,2.960000e-03,-2.960000e-03,1.24430,0.08470,-0.08470,2.2490e+02,1.590e+01,-1.590e+01,0.013828,6.720000e-04,-6.490000e-04,1.51,3.900e-01,-1.400e-01,0.0127,,,2257.0,,,2.940000,1.300000,-1.300000,5763.00,180.00,-200.00,295.737730,38.903912,15.666
4402,5819801,K04686.01,CANDIDATE,CANDIDATE,11.829938300,2.0730000e-04,-2.0730000e-04,138.3039000,1.430000e-02,-1.430000e-02,5.16800,0.42800,-0.42800,4.1400e+01,4.100e+00,-4.100e+00,0.006011,2.040000e-04,-5.410000e-04,1.60,3.100e-01,-6.000e-01,0.1128,,,1177.0,,,15.260000,4.900000,-4.900000,5747.00,77.00,-77.00,298.905760,41.042610,12.327
4407,6276791,K04477.01,CANDIDATE,CANDIDATE,5.301797860,4.2010000e-05,-4.2010000e-05,135.9927000,5.320000e-03,-5.320000e-03,2.24000,0.15500,-0.15500,1.9720e+02,1.870e+01,-1.870e+01,0.012946,6.070000e-04,-8.780000e-04,1.22,3.300e-01,-1.100e-01,0.0587,,,973.0,,,17.160000,5.000000,-5.000000,5749.00,153.00,-170.00,289.104220,41.690140,15.466
4408,6278762,K03158.01,CONFIRMED,CANDIDATE,3.600117120,1.6240000e-05,-1.6240000e-05,133.2598300,3.550000e-03,-3.550000e-03,2.39600,0.11200,-0.11200,5.0200e+01,2.700e+00,-2.700e+00,0.006340,3.440000e-04,-1.470000e-04,0.50,4.000e-02,-2.000e-02,0.0407,,,938.0,,,11.560000,1.400000,-1.400000,5051.00,177.00,-141.00,289.752290,41.634605,8.717
4409,6276791,K04477.02,CANDIDATE,CANDIDATE,9.328679520,3.8120000e-05,-3.8120000e-05,135.8751300,3.520000e-03,-3.520000e-03,1.57200,0.09390,-0.09390,3.5440e+02,3.010e+01,-3.010e+01,0.017152,1.098000e-03,-7.520000e-04,1.62,4.400e-01,-1.500e-01,0.0856,,,806.0,,,46.090000,5.700000,-5.700000,5749.00,153.00,-170.00,289.104220,41.690140,15.466
4410,8636600,K04478.01,CANDIDATE,CANDIDATE,6.386712060,2.7620000e-05,-2.7620000e-05,131.5299100,3.680000e-03,-3.680000e-03,1.20100,0.10900,-0.10900,2.2370e+02,2.390e+01,-2.390e+01,0.013410,1.214000e-03,-6.130000e-04,1.19,1.100e-01,-1.300e-01,0.0617,,,811.0,,,41.200000,14.900000,-14.900000,5071.00,153.00,-138.00,296.022250,44.732658,14.580
4412,5033823,K04546.01,CANDIDATE,CANDIDATE,0.741768294,1.1850000e-06,-1.1850000e-06,131.5774700,1.380000e-03,-1.380000e-03,0.41640,0.09030,-0.09030,6.0300e+01,4.300e+00,-4.300e+00,0.210554,6.754016e+00,-5.952800e-02,72.36,1.660e+01,-3.084e+01,0.0186,,,3380.0,,,2.420000,1.200000,-1.200000,5897.00,88.00,-79.00,297.273250,40.136761,13.469
4414,3223433,K04548.01,CANDIDATE,CANDIDATE,61.083322000,1.9180000e-03,-1.9180000e-03,132.4940000,2.480000e-02,-2.480000e-02,10.39600,0.88200,-0.88200,2.2750e+02,2.380e+01,-2.380e+01,0.014504,3.070000e-04,-1.389000e-03,1.61,2.600e-01,-1.100e-01,0.3082,,,465.0,,,35.000000,16.200000,-16.200000,5803.00,78.00,-78.00,288.125550,38.347431,14.748
4415,8803757,K04904.01,CANDIDATE,CANDIDATE,3.594489100,3.3530000e-05,-3.3530000e-05,132.3620700,7.790000e-03,-7.790000e-03,2.55700,0.26900,-0.26900,8.9900e+01,1.050e+01,-1.050e+01,0.008540,6.080000e-04,-6.010000e-04,0.98,1.400e-01,-1.200e-01,0.0447,,,1178.0,,,10.840000,2.000000,-2.000000,5523.00,74.00,-74.00,284.727970,45.064968,15.033
4417,9479306,K04906.01,CANDIDATE,CANDIDATE,4.860805900,5.8640000e-05,-5.8640000e-05,135.7677600,9.100000e-03,-9.100000e-03,1.96600,0.28700,-0.28700,2.5210e+02,3.530e+01,-3.530e+01,0.014666,9.920000e-04,-1.338000e-03,1.21,2.700e-01,-9.000e-02,0.0529,,,925.0,,,17.830000,8.600000,-8.600000,5541.00,198.00,-198.00,297.056640,46.083530,15.933
4418,5437762,K04907.01,CANDIDATE,CANDIDATE,4.044811590,4.0260000e-05,-4.0260000e-05,133.6000700,7.390000e-03,-7.390000e-03,2.47900,0.29000,-0.29000,3.3000e+01,4.700e+00,-4.700e+00,0.005366,3.790000e-04,-4.800000e-04,0.67,2.100e-01,-9.000e-02,0.0511,,,1325.0,,,11.560000,5.200000,-5.200000,6358.00,160.00,-208.00,288.397610,40.626900,13.778
4420,9447166,K03296.01,CONFIRMED,CANDIDATE,62.869463000,1.0240000e-03,-1.0240000e-03,166.0137000,1.240000e-02,-1.240000e-02,6.84200,0.29900,-0.29900,3.4170e+02,2.510e+01,-2.510e+01,0.022926,1.160000e-04,-6.166000e-03,1.96,6.000e-02,-1.200e-01,0.2829,,,349.0,,,25.900000,12.800000,-12.800000,4762.00,85.00,-76.00,282.423030,46.014019,14.591
4422,8151055,K03298.01,CONFIRMED,CANDIDATE,29.963281600,1.9980000e-04,-1.9980000e-04,149.9435300,5.380000e-03,-5.380000e-03,2.60000,0.12800,-0.12800,8.9320e+02,5.830e+01,-5.830e+01,0.032143,3.718000e-03,-5.700000e-03,2.24,1.800e-01,-2.000e-01,0.1614,,,391.0,,,51.000000,25.500000,-25.500000,4463.00,159.00,-159.00,285.557800,44.010792,15.947
4424,3348082,K01196.02,CONFIRMED,CANDIDATE,11.634860090,8.8750000e-05,-8.8750000e-05,140.5007100,6.180000e-03,-6.180000e-03,5.46600,0.16900,-0.16900,2.9230e+02,1.690e+01,-1.690e+01,0.015413,7.300000e-04,-5.350000e-04,2.61,4.000e-01,-6.600e-01,0.1011,,,961.0,,,16.500000,1.700000,-1.700000,5570.00,83.00,-72.00,292.922760,38.477280,15.035
4425,4996057,K07712.01,CANDIDATE,CANDIDATE,4.830236400,1.2950000e-04,-1.2950000e-04,134.9522000,1.630000e-02,-1.630000e-02,7.98300,0.52400,-0.52400,2.2500e+01,2.300e+00,-2.300e+00,0.004300,2.710000e-04,-2.880000e-04,1.06,3.700e-01,-1.300e-01,0.0536,,,1453.0,,,4.450000,1.100000,-1.100000,5086.00,129.00,-103.00,286.693180,40.170109,11.994
4426,8349399,K04763.01,CANDIDATE,CANDIDATE,56.446465000,1.2050000e-03,-1.2050000e-03,170.5900000,1.590000e-02,-1.590000e-02,7.37100,0.39500,-0.39500,1.4790e+02,1.370e+01,-1.370e+01,0.012893,2.168000e-03,-1.972000e-03,1.57,4.600e-01,-2.800e-01,0.2871,,,522.0,,,29.900000,14.800000,-14.800000,5995.00,161.00,-179.00,284.382480,44.308231,14.046
4427,6043562,K04764.01,CANDIDATE,CANDIDATE,31.420211100,4.2580000e-04,-4.2580000e-04,132.7457000,1.180000e-02,-1.180000e-02,4.02100,0.27100,-0.27100,3.9050e+02,4.190e+01,-4.190e+01,0.017729,1.419000e-03,-9.350000e-04,1.45,2.100e-01,-1.200e-01,0.1824,,,471.0,,,60.600000,13.300000,-13.300000,5269.00,158.00,-158.00,292.186460,41.328041,15.809
4428,10615440,K04765.01,CONFIRMED,CANDIDATE,10.811831700,1.2880000e-04,-1.2880000e-04,137.1342600,8.580000e-03,-8.580000e-03,2.62700,0.26200,-0.26200,7.6800e+01,9.800e+00,-9.800e+00,0.009500,1.799000e-03,-1.717000e-03,1.24,2.100e-01,-1.200e-01,0.0994,,,922.0,,,14.630000,7.000000,-7.000000,6025.00,78.00,-90.00,297.328890,47.815472,13.385
4429,4919550,K04766.01,CANDIDATE,CANDIDATE,5.566766090,3.0350000e-05,-3.0350000e-05,132.4995600,4.520000e-03,-4.520000e-03,1.81200,0.14500,-0.14500,1.7380e+02,1.620e+01,-1.620e+01,0.011989,5.430000e-04,-9.030000e-04,1.12,6.000e-02,-9.000e-02,0.0574,,,859.0,,,21.910000,8.300000,-8.300000,5032.00,80.00,-80.00,290.467560,40.056438,15.223
4434,5645170,K04837.01,CANDIDATE,CANDIDATE,5.386137150,4.8890000e-05,-4.8890000e-05,133.9578200,6.960000e-03,-6.960000e-03,1.94300,0.20700,-0.20700,1.6930e+02,2.310e+01,-2.310e+01,0.011945,8.020000e-04,-1.139000e-03,0.86,1.200e-01,-6.000e-02,0.0542,,,846.0,,,21.020000,8.000000,-8.000000,5516.00,166.00,-166.00,298.121670,40.813580,15.347
4435,8216763,K04838.01,CANDIDATE,CANDIDATE,13.296504400,4.0730000e-04,-4.0730000e-04,136.5669000,1.190000e-02,-1.190000e-02,5.68000,1.20000,-1.20000,1.3340e+02,2.890e+01,-2.890e+01,0.013087,5.547000e-03,-1.896000e-03,0.88,7.000e-02,-8.000e-02,0.0948,,,488.0,,,8.300000,4.100000,-4.100000,4352.00,116.00,-129.00,284.268590,44.197540,15.073
4436,9110610,K04839.01,CANDIDATE,CANDIDATE,21.842030400,2.6610000e-04,-2.6610000e-04,150.8273100,9.200000e-03,-9.200000e-03,3.84300,0.23300,-0.23300,7.9500e+01,9.700e+00,-9.700e+00,0.008228,5.210000e-04,-6.330000e-04,2.01,4.400e-01,-1.090e+00,0.1622,,,1016.0,,,42.840000,9.300000,-9.300000,6194.00,191.00,-210.00,298.409580,45.461639,13.547
4441,5208962,K04912.01,CANDIDATE,CANDIDATE,0.876850385,7.7180000e-06,-7.7180000e-06,131.7703300,8.320000e-03,-8.320000e-03,1.53400,0.22500,-0.22500,5.9200e+01,8.100e+00,-8.100e+00,0.007055,5.560000e-04,-6.040000e-04,1.35,2.300e-01,-3.100e-01,0.0197,,,2543.0,,,4.430000,1.200000,-1.200000,6102.00,79.00,-85.00,297.191990,40.387951,14.878
4443,8301878,K03301.01,CANDIDATE,CANDIDATE,20.710636800,2.1870000e-04,-2.1870000e-04,140.8998200,8.830000e-03,-8.830000e-03,2.69300,0.27000,-0.27000,1.4250e+02,1.580e+01,-1.580e+01,0.011371,2.750000e-04,-1.165000e-03,1.12,3.000e-01,-1.300e-01,0.1421,,,626.0,,,47.700000,23.300000,-23.300000,5631.00,169.00,-152.00,292.629640,44.283119,14.180
4445,7510820,K03303.01,CONFIRMED,CANDIDATE,29.349385200,1.7550000e-04,-1.7550000e-04,148.4656400,4.610000e-03,-4.610000e-03,4.31300,0.15600,-0.15600,6.5920e+02,3.660e+01,-3.660e+01,0.025610,4.346000e-03,-2.715000e-03,2.02,2.200e-01,-1.600e-01,0.1715,,,451.0,,,36.400000,14.600000,-14.600000,4987.00,151.00,-136.00,285.830470,43.198391,15.689
4446,10221505,K04768.01,CANDIDATE,CANDIDATE,3.436331330,8.7240000e-06,-8.7240000e-06,132.4269700,1.870000e-03,-1.870000e-03,0.67500,0.11100,-0.11100,4.7350e+02,4.680e+01,-4.680e+01,0.020187,1.292000e-03,-1.610000e-03,1.44,1.200e-01,-1.300e-01,0.0384,,,945.0,,,39.400000,19.300000,-19.300000,5201.00,156.00,-156.00,296.789340,47.234531,15.710
4449,11658036,K04771.01,CANDIDATE,CANDIDATE,142.703888000,2.2660000e-03,-2.2660000e-03,212.0311000,1.030000e-02,-1.030000e-02,5.80800,0.33300,-0.33300,2.2550e+02,2.380e+01,-2.380e+01,0.013885,6.890000e-04,-1.050000e-03,1.95,7.100e-01,-2.300e-01,0.5812,,,440.0,,,190.000000,17.300000,-17.300000,6701.00,161.00,-241.00,289.680730,49.745831,13.964
4450,8397947,K04772.01,CANDIDATE,CANDIDATE,3.380805370,3.2320000e-05,-3.2320000e-05,133.9484200,8.940000e-03,-8.940000e-03,3.27500,0.21000,-0.21000,2.0090e+02,1.910e+01,-1.910e+01,0.012949,8.610000e-04,-6.290000e-04,1.69,2.800e-01,-1.800e-01,0.0461,,,1362.0,,,7.990000,1.600000,-1.600000,6072.00,78.00,-91.00,301.578550,44.312180,15.514
4451,6665860,K04840.01,CANDIDATE,CANDIDATE,10.471619400,1.5340000e-04,-1.5340000e-04,136.2877000,1.180000e-02,-1.180000e-02,4.51200,0.28300,-0.28300,1.2390e+02,1.240e+01,-1.240e+01,0.010136,6.830000e-04,-5.660000e-04,1.74,2.700e-01,-3.600e-01,0.0966,,,1035.0,,,17.620000,5.300000,-5.300000,5812.00,78.00,-78.00,282.093140,42.160271,14.486
4452,7983117,K03214.01,CANDIDATE,CANDIDATE,11.495002290,8.8210000e-05,-8.8210000e-05,141.2751100,6.350000e-03,-6.350000e-03,7.60200,0.16500,-0.16500,5.1400e+01,2.400e+00,-2.400e+00,0.007853,8.930000e-04,-1.283000e-03,1.53,3.000e-01,-4.900e-01,0.1038,,,1105.0,,,5.080000,2.400000,-2.400000,6033.00,183.00,-183.00,298.673770,43.795479,12.014
4456,5769810,K04913.01,CANDIDATE,CANDIDATE,6.787881130,8.1530000e-05,-8.1530000e-05,136.3345000,9.860000e-03,-9.860000e-03,2.26000,0.35100,-0.35100,7.3100e+01,1.130e+01,-1.130e+01,0.007896,7.020000e-04,-6.620000e-04,2.44,3.900e-01,-9.200e-01,0.0835,,,1679.0,,,23.120000,4.800000,-4.800000,6537.00,176.00,-195.00,283.678800,41.096882,13.360
4457,12071754,K04914.01,CANDIDATE,CANDIDATE,5.474551670,5.6910000e-05,-5.6910000e-05,133.5552900,9.450000e-03,-9.450000e-03,3.71000,0.28100,-0.28100,7.3200e+01,8.200e+00,-8.200e+00,0.009788,3.080000e-04,-2.524000e-03,1.40,2.300e-01,-2.700e-01,0.0603,,,1155.0,,,4.500000,2.200000,-2.200000,5611.00,84.00,-75.00,296.400940,50.558338,14.211
4458,10384298,K03224.01,CANDIDATE,CANDIDATE,3.438610670,1.8610000e-05,-1.8610000e-05,132.6864100,5.030000e-03,-5.030000e-03,1.26400,0.17700,-0.17700,4.6800e+01,6.600e+00,-6.600e+00,0.006575,2.310000e-04,-8.000000e-04,1.01,2.100e-01,-3.300e-01,0.0435,,,1348.0,,,16.350000,7.400000,-7.400000,5383.00,88.00,-72.00,281.327450,47.584869,12.192
4459,3109550,K03225.01,CANDIDATE,CANDIDATE,4.875476500,3.9760000e-05,-3.9760000e-05,133.2916700,7.520000e-03,-7.520000e-03,1.90200,0.25100,-0.25100,3.9600e+01,5.600e+00,-5.600e+00,0.005681,5.350000e-04,-4.340000e-04,0.80,1.600e-01,-2.200e-01,0.0546,,,1180.0,,,19.630000,5.100000,-5.100000,5513.00,169.00,-127.00,289.671750,38.297871,12.207
4461,6880517,K03305.01,CONFIRMED,CANDIDATE,65.649100100,7.1300000e-04,-7.1300000e-04,174.7931900,8.420000e-03,-8.420000e-03,7.29800,0.20800,-0.20800,9.8390e+02,5.460e+01,-5.460e+01,0.028187,1.394000e-03,-7.700000e-04,2.52,5.200e-01,-2.200e-01,0.3094,,,390.0,,,70.610000,1.200000,-1.200000,5436.00,187.00,-187.00,296.397520,42.396919,15.858
4462,6615511,K03306.01,CONFIRMED,CANDIDATE,25.159338900,4.2360000e-04,-4.2360000e-04,153.0404000,1.130000e-02,-1.130000e-02,5.19800,0.28200,-0.28200,3.5810e+02,3.190e+01,-3.190e+01,0.017285,7.630000e-04,-1.249000e-03,1.76,5.300e-01,-1.700e-01,0.1694,,,619.0,,,37.600000,2.500000,-2.500000,5973.00,187.00,-229.00,294.487300,42.006920,15.759
4463,6131130,K03307.01,CANDIDATE,CANDIDATE,10.507178100,1.0820000e-04,-1.0820000e-04,139.6643200,7.910000e-03,-7.910000e-03,2.68000,0.26200,-0.26200,2.7180e+02,3.010e+01,-3.010e+01,0.014877,1.311000e-03,-7.240000e-04,1.41,2.400e-01,-1.900e-01,0.0867,,,737.0,,,29.600000,13.700000,-13.700000,5290.00,167.00,-167.00,294.136260,41.456692,15.654
4464,3632089,K03308.01,CONFIRMED,CANDIDATE,31.778756400,2.1050000e-04,-2.1050000e-04,136.7692900,5.100000e-03,-5.100000e-03,8.09300,0.16000,-0.16000,2.6200e+02,1.050e+01,-1.050e+01,0.014837,4.420000e-04,-4.280000e-04,1.50,4.100e-01,-2.700e-01,0.1803,,,564.0,,,29.180000,4.800000,-4.800000,5638.00,152.00,-152.00,287.235690,38.754162,14.159
4466,8397947,K04772.02,CANDIDATE,CANDIDATE,9.019471400,4.3340000e-04,-4.3340000e-04,139.9234000,3.790000e-02,-3.790000e-02,5.92000,0.86600,-0.86600,1.9160e+02,3.120e+01,-3.120e+01,0.012789,1.402000e-03,-8.610000e-04,1.07,4.700e-01,-8.000e-02,0.0800,,,789.0,,,11.340000,5.600000,-5.600000,5775.00,194.00,-172.00,301.578550,44.312180,15.514
4467,7906892,K04773.01,CANDIDATE,CANDIDATE,8.849394800,1.2240000e-04,-1.2240000e-04,139.7860000,1.060000e-02,-1.060000e-02,6.92800,0.31600,-0.31600,4.3800e+01,4.000e+00,-4.000e+00,0.006766,1.365000e-03,-8.100000e-04,0.82,1.300e-01,-9.000e-02,0.0839,,,978.0,,,5.790000,2.700000,-2.700000,6095.00,122.00,-134.00,296.843200,43.697441,13.556
4468,4277304,K04774.01,CANDIDATE,CANDIDATE,51.567801000,6.1410000e-04,-6.1410000e-04,168.8730000,1.070000e-02,-1.070000e-02,5.51400,0.29000,-0.29000,2.1010e+02,1.800e+01,-1.800e+01,0.013584,2.340000e-04,-1.168000e-03,1.30,2.400e-01,-1.800e-01,0.2540,,,433.0,,,60.600000,27.300000,-27.300000,5285.00,185.00,-185.00,295.122380,39.391033,13.882
4469,8626325,K04775.01,CANDIDATE,CANDIDATE,16.449151500,2.7290000e-04,-2.7290000e-04,145.7441000,1.420000e-02,-1.420000e-02,6.69600,0.44500,-0.44500,7.0900e+01,7.500e+00,-7.500e+00,0.009018,1.522000e-03,-1.589000e-03,2.75,5.800e-01,-1.080e+00,0.1437,,,1036.0,,,9.750000,4.700000,-4.700000,5334.00,214.00,-214.00,292.403230,44.782009,12.999
4470,3098605,K04844.01,CANDIDATE,CANDIDATE,0.428046051,1.0930000e-06,-1.0930000e-06,131.8368200,2.060000e-03,-2.060000e-03,0.77600,0.13000,-0.13000,1.2600e+02,1.410e+01,-1.410e+01,0.010262,1.610000e-03,-3.850000e-04,0.87,1.300e-01,-8.000e-02,0.0104,,,2017.0,,,4.290000,1.700000,-1.700000,5285.00,159.00,-143.00,286.147770,38.241798,15.247
4472,8320630,K04846.01,CANDIDATE,CANDIDATE,19.254536000,3.1530000e-04,-3.1530000e-04,148.0172000,1.400000e-02,-1.400000e-02,4.75400,0.33300,-0.33300,1.8600e+02,2.220e+01,-2.220e+01,0.013911,3.378000e-03,-1.887000e-03,1.32,3.500e-01,-1.200e-01,0.1390,,,625.0,,,19.040000,8.400000,-8.400000,5668.00,169.00,-186.00,298.282140,44.272060,15.230
4474,9005321,K04848.01,CANDIDATE,CANDIDATE,384.696100000,1.2260000e-02,-1.2260000e-02,365.0874000,1.420000e-02,-1.420000e-02,6.16700,0.61100,-0.61100,7.8700e+02,1.110e+02,-1.110e+02,0.026101,9.330000e-04,-3.213000e-03,1.78,1.200e-01,-2.000e-01,0.8823,,,157.0,,,421.000000,151.000000,-151.000000,4228.00,125.00,-139.00,284.767640,45.341228,15.677
4478,9569711,K03232.01,CANDIDATE,CANDIDATE,6.059198810,3.2120000e-05,-3.2120000e-05,133.6743700,4.230000e-03,-4.230000e-03,1.36500,0.14100,-0.14100,1.5420e+02,1.720e+01,-1.720e+01,0.011561,7.910000e-04,-7.050000e-04,1.21,1.800e-01,-9.000e-02,0.0646,,,976.0,,,30.900000,13.900000,-13.900000,5734.00,104.00,-115.00,282.117830,46.223930,12.253
4479,12314973,K00279.03,CONFIRMED,CANDIDATE,7.514396700,1.9520000e-04,-1.9520000e-04,136.1851000,2.030000e-02,-2.030000e-02,4.86500,0.57900,-0.57900,3.6300e+01,4.100e+00,-4.100e+00,0.005597,2.230000e-04,-5.410000e-04,0.96,6.000e-02,-7.000e-02,0.0820,,,1199.0,,,10.910000,5.100000,-5.100000,6206.00,80.00,-74.00,295.486510,51.013500,11.684
4480,3348082,K01196.03,CONFIRMED,CANDIDATE,33.198176100,3.7580000e-04,-3.7580000e-04,142.0987300,9.390000e-03,-9.390000e-03,4.70900,0.29500,-0.29500,3.3670e+02,2.970e+01,-2.970e+01,0.018978,3.153000e-03,-2.625000e-03,3.21,5.000e-01,-8.100e-01,0.2034,,,678.0,,,32.100000,15.600000,-15.600000,5570.00,83.00,-72.00,292.922760,38.477280,15.035
4481,3632089,K03308.02,CONFIRMED,CANDIDATE,5.327841570,4.2900000e-05,-4.2900000e-05,133.5500500,6.350000e-03,-6.350000e-03,4.69600,0.18700,-0.18700,8.7200e+01,6.200e+00,-6.200e+00,0.008500,4.570000e-04,-3.130000e-04,0.86,2.400e-01,-1.500e-01,0.0548,,,1023.0,,,8.700000,1.300000,-1.300000,5638.00,152.00,-152.00,287.235690,38.754162,14.159
4482,5563300,K03309.01,CANDIDATE,CANDIDATE,71.054575550,5.1920000e-05,-5.1920000e-05,134.7345890,5.540000e-04,-5.540000e-04,1.91620,0.02460,-0.02460,4.8532e+03,6.060e+01,-6.060e+01,0.062584,1.204000e-03,-5.390000e-04,5.91,1.220e+00,-8.100e-01,0.3102,,,390.0,,,300.500000,10.600000,-10.600000,5290.00,159.00,-159.00,298.968290,40.797352,14.710
4483,12253769,K03310.01,CANDIDATE,CANDIDATE,20.551272200,1.5970000e-04,-1.5970000e-04,141.0870000,5.730000e-03,-5.730000e-03,4.63900,0.13400,-0.13400,1.9120e+02,1.120e+01,-1.120e+01,0.016358,4.970000e-04,-3.652000e-03,1.64,1.800e-01,-1.300e-01,0.1416,,,607.0,,,12.650000,6.300000,-6.300000,5401.00,108.00,-97.00,288.804570,50.990620,13.550
